Stations_id,von_datum,bis_datum,Stationshoehe,geoBreite,geoLaenge,Stationsname,Bundesland
05148,20060701,20220706,60,52.4588,10.1888,Uetze,Niedersachsen
05149,20050101,20220706,306,49.5741,10.1915,Gollhofen,Bayern
05155,19950901,20140901,567,48.3837,9.9524,Ulm,Baden-Württemberg
05158,19950901,20220328,159,52.1601,11.1759,Ummendorf,Sachsen-Anhalt
05161,20040901,20220706,573,48.5599,13.7494,Untergriesbach-Glotzing,Bayern
05162,20050101,20220706,495,48.5995,13.6465,Untergriesbach-Schaibing,Bayern
05169,20041201,20220706,831,47.7674,10.4604,Kraftisried,Bayern
05171,20040315,20171115,647,47.7105,12.4652,Unterwössen-Hinterwössen,Bayern
05174,20061009,20220516,471,48.4951,9.4003,"Urach, Bad",Baden-Württemberg
05187,20030917,20220706,591,48.0347,11.0527,Utting-Achselschwang,Bayern
05206,20061010,20161110,396,49.1186,9.8983,Vellberg-Kleinaltdorf,Baden-Württemberg
05209,20040901,20220706,21,52.9586,9.2269,Verden-Dauelsen,Niedersachsen
05225,20040501,20220706,125,50.2135,8.7453,"Vilbel, Bad-Dortelweil",Hessen
05227,20041101,20220706,682,47.9692,10.9152,Vilgertshofen-Pflugdorf,Bayern
05229,20040801,20220706,719,48.0453,8.4608,Villingen-Schwenningen,Baden-Württemberg
05230,20041001,20220706,462,48.4527,12.3382,Vilsbiburg,Bayern
05240,20040701,20220706,380,51.1598,8.8738,Vöhl-Buchenberg,Hessen
05262,20041001,20220706,814,47.7564,11.6928,Waakirchen-Demmelberg,Bayern
05263,20040701,20220706,203,51.067,9.3821,Wabern-Hebel,Hessen
05275,20040601,20220706,105,49.2445,8.5374,Waghäusel-Kirrlach,Baden-Württemberg
05276,20050401,20220706,476,47.9237,12.7558,Waging am See,Bayern
05277,19950911,20090630,349,50.8119,9.128,Wahlen,Hessen
05279,20040901,20220706,176,51.6194,9.5749,Wesertal-Lippoldsberg,Hessen
05280,20070301,20220706,35,53.9224,10.2267,Wittenborn,Schleswig-Holstein
05285,20041101,20220706,501,49.618,12.4895,Waidhaus-Pfrentsch,Bayern
05294,20050901,20220706,280,50.5121,8.1326,Waldbrunn-Lahr,Hessen
05297,20041001,20220706,300,51.2427,8.9718,Waldeck-Alraft,Hessen
05300,20040701,20220706,380,50.2596,8.3607,Waldems-Reinborn,Hessen
05303,20040901,20220706,723,49.936,12.0935,Waldershof-Schafbruck,Bayern
05335,20060801,20220706,352,50.8963,10.5483,Waltershausen,Thüringen
05347,19950901,20220706,236,51.5039,9.1118,Warburg,Nordrhein-Westfalen
05349,19950901,20220706,73,53.5196,12.6654,Waren (Müritz),Mecklenburg-Vorpommern
05360,20070701,20220706,331,51.4319,8.2665,Warstein-Hirschberg,Nordrhein-Westfalen
05371,19990320,20220706,920,50.4973,9.9427,Wasserkuppe,Hessen
05374,20060107,20220706,420,49.034,10.6031,Wassertrüdingen (Kläranlage),Bayern
05382,20060501,20220706,39,52.5883,9.7386,Wedemark-Elze,Niedersachsen
05395,20061101,20220706,340,50.7676,11.981,Harth-Pöllnitz Neundorf,Thüringen
05397,19950901,20220706,440,49.6662,12.1844,Weiden,Bayern
05401,20050101,20220706,424,49.2717,12.7451,"Weiding, Kreis Cham-Dalking",Bayern
05404,20081124,20220706,477,48.4024,11.6946,Weihenstephan-Dürnast,Bayern
05405,20040701,20220706,474,49.3376,10.606,Weihenzell-Grüb,Bayern
05416,20100801,20220706,183,50.4284,8.3806,Weilmünster,Hessen
05419,19961102,20070630,264,50.9751,11.3076,Weimar,Thüringen
05424,20070601,20220706,328,51.0177,11.3544,Weimar-Schöndorf,Thüringen
05426,19950901,20220706,553,49.3758,8.1212,Weinbiet,Rheinland-Pfalz
05433,20040901,20220706,380,49.5534,6.812,Weiskirchen/Saar,Saarland
05435,20061010,20211003,455,48.8457,8.9073,Weissach,Baden-Württemberg
05440,19950901,20220706,439,49.0115,10.9308,Weißenburg-Emetzheim,Bayern
05444,20040701,20220706,500,48.3091,10.2048,Weißenhorn-Oberreichenbach,Bayern
05453,20050401,20220706,174,48.188,7.6976,Weisweil-Waldeckhof,Baden-Württemberg
05468,20060701,20201001,418,50.9377,7.8475,Wenden-Dörnscheid,Nordrhein-Westfalen
05470,20021101,20220706,459,48.3631,11.5635,Fahrenzhausen,Bayern
05480,20030910,20220706,85,51.5763,7.8879,Werl,Nordrhein-Westfalen
05484,20040501,20220706,240,51.5835,10.709,Ellrich-Werna,Thüringen
05490,19950901,20220706,233,51.8454,10.7686,Wernigerode,Sachsen-Anhalt
05501,20050218,20220706,420,48.57,10.6985,Wertingen,Bayern
05508,20040912,20180612,323,50.5283,7.9475,Guckheim/Elbbach,Rheinland-Pfalz
05511,20051001,20220706,825,48.5206,9.6187,Westerheim,Baden-Württemberg
05513,20050901,20220706,92,52.2902,7.8687,Westerkappeln,Nordrhein-Westfalen
05516,19960625,20220706,3,54.5283,11.0606,Fehmarn,Schleswig-Holstein
05518,20051001,20220706,7,53.2504,7.935,Westerstede,Niedersachsen
05524,20061001,20220706,227,50.9087,8.6929,Wetter/Hessen-Amönau,Hessen
05538,20050101,20220706,551,47.8827,11.1576,Wielenbach (Demollstr.),Bayern
05541,20040801,20220706,263,50.1321,8.3169,Wiesbaden-Auringen,Hessen
05542,20040701,20220706,90,50.0421,8.2331,Wiesbaden-Biebrich,Hessen
05546,19950901,20220706,187,52.1206,12.4586,Wiesenburg,Brandenburg
05548,20040701,20220706,680,49.032,12.5505,Wiesenfelden-Utzenzell,Bayern
05555,20041101,20220706,43,52.2534,13.2361,Thyrow,Brandenburg
05559,20071201,20220706,383,48.7848,8.5764,"Wildbad, Bad-Calmbach",Baden-Württemberg
05562,20040601,20220706,571,48.6516,8.6801,Neubulach-Oberhaugstett,Baden-Württemberg
05573,20040315,20220706,358,49.5664,10.7404,Wilhelmsdorf/Mittelfranken,Bayern
05600,20040317,20220706,310,49.5141,10.4231,"Windsheim, Bad",Bayern
05614,20040901,20190326,35,52.7582,11.2549,Winterfeld-Sallenthin,Sachsen-Anhalt
05616,20040801,20190727,426,50.2282,6.2071,Winterspelt,Rheinland-Pfalz
05619,20041201,20220706,360,51.1637,7.4234,Wipperfürth-Gardeweg,Nordrhein-Westfalen
05625,20040911,20130514,320,50.8202,7.7419,Honigsessen,Rheinland-Pfalz
05629,19950901,20220706,105,51.8891,12.6446,Wittenberg,Sachsen-Anhalt
05635,20041001,20220706,147,49.9617,6.9287,Wittlich,Rheinland-Pfalz
05643,20041101,20220706,68,53.1864,12.4949,Wittstock-Rote Mühle,Brandenburg
05646,20040501,20200930,220,51.3645,9.7491,Witzenhausen-Ziegenhagen,Hessen
05663,19950901,19951231,118,53.4618,13.6099,Woldegk,Mecklenburg-Vorpommern
05664,20040701,20220706,296,48.2953,8.2391,Wolfach,Baden-Württemberg
05676,20100901,20220706,82,52.3962,10.6892,Wolfsburg (Südwest),Niedersachsen
05678,20061010,20101110,380,48.6535,9.2976,Wolfschlugen,Baden-Württemberg
05684,20171101,20220706,40,52.2813,12.458,Wollin,Brandenburg
05688,20181101,20220706,880,47.7003,8.1057,Dachsberg-Wolpadingen,Baden-Württemberg
05692,20040901,20220706,88,49.6051,8.3659,Worms,Rheinland-Pfalz
05699,20041101,20220706,312,51.5427,8.7784,Wünnenberg-Eilern,Nordrhein-Westfalen
05705,19950901,20220706,268,49.7704,9.9576,Würzburg,Bayern
05711,20070701,20220706,390,49.1295,9.4945,Wüstenrot-Oberheimbach,Baden-Württemberg
05717,20060901,20220706,134,51.2256,7.1052,Wuppertal-Buchenhofen,Nordrhein-Westfalen
05719,20041001,20091210,235,51.2051,7.2,Remscheid,Nordrhein-Westfalen
05721,20041101,20220706,474,48.3569,12.7679,Wurmannsquick-Egelsberg,Bayern
05724,20070101,20220706,690,47.9589,10.0139,Rot an der Rot-Buch,Baden-Württemberg
05729,20050801,20220706,6,52.7606,14.2174,Wustrow,Brandenburg
05731,20040801,20220706,395,47.6783,8.3801,Wutöschingen-Ofteringen,Baden-Württemberg
05732,20050701,20220706,8,54.6928,8.5271,Wrixum/Föhr,Schleswig-Holstein
05733,20050501,20220706,20,51.697,6.3974,Xanten,Nordrhein-Westfalen
05745,20040601,20220706,51,52.9663,13.3268,Zehdenick,Brandenburg
05750,20060301,20220706,264,51.0314,12.1495,Zeitz,Sachsen-Anhalt
05758,20041001,20211110,293,49.8709,6.7074,Zemmer (Forsthaus Mülchen),Rheinland-Pfalz
05762,20090301,20220706,83,53.0704,10.8831,Zernien,Niedersachsen
05763,20050201,20220706,141,51.238,11.8295,Freyburg/Unstrut-Zeuchfeld,Sachsen-Anhalt
05767,20060101,20220706,27,53.2989,9.3352,Heeslingen-Wiersdorf,Niedersachsen
05779,19950901,20220706,877,50.7313,13.7516,Zinnwald-Georgenfeld,Sachsen
05793,20040317,20220706,443,48.424,10.5924,Zusmarshausen,Bayern
05797,20051201,20220706,349,50.6879,12.4329,Lichtentanne,Sachsen
05800,19950901,20220706,615,49.028,13.2385,Zwiesel,Bayern
05814,20060901,20220706,321,51.5504,11.403,Mansfeld-Annarode,Sachsen-Anhalt
05822,20040701,20220706,40,52.863,8.6988,Bassum,Niedersachsen
05825,20040501,20220706,40,52.6198,12.7867,Berge,Brandenburg
05839,19970701,20220706,0,53.3881,7.2287,Emden,Niedersachsen
05840,20060218,20220706,600,48.6671,8.47,Enzklösterle,Baden-Württemberg
05854,20050901,20220706,24,53.6557,13.5369,Friedland,Mecklenburg-Vorpommern
05856,19970107,20220706,476,48.5451,13.3532,Fürstenzell,Bayern
05871,19981028,20220706,497,49.9463,7.2645,Hahn,Rheinland-Pfalz
05906,19950901,20220706,98,49.5063,8.5584,Mannheim,Baden-Württemberg
05930,19950901,20220706,1,54.641,10.0238,Schönhagen (Ostseebad),Schleswig-Holstein
05941,20070301,20220706,686,47.6754,12.4698,Reit im Winkl,Bayern
05943,20070101,20220706,462,50.8377,14.0719,Rosenthal-Bielatal,Sachsen
05961,20220629,20220706,32,52.5808,11.7871,Tornau bei Stendal,Sachsen-Anhalt
05985,20180108,20220705,386,48.652,9.6232,"Boll, Bad (Kläranl.)",Baden-Württemberg
05986,20180523,20220706,329,48.745,8.7301,Calw-Hirsau,Baden-Württemberg
05987,20180523,20220706,591,48.287,9.4996,Hayingen-Anhausen,Baden-Württemberg
05988,20180523,20220706,415,49.1638,9.9162,Ilshofen,Baden-Württemberg
05989,20180523,20220706,262,49.3502,9.7871,Mulfingen,Baden-Württemberg
05990,20180523,20220706,221,49.0137,9.3153,Oberstenfeld,Baden-Württemberg
05991,20180523,20220706,234,48.4997,8.1376,Oppenau Oberes Renchtal,Baden-Württemberg
05992,20180111,20220706,266,48.853,9.5365,Rudersberg-Michelau,Baden-Württemberg
05993,20180624,20220706,653,47.7595,9.7724,Vogt,Baden-Württemberg
05994,20180523,20220706,968,48.0277,8.2896,Vöhrenbach,Baden-Württemberg
06041,20190410,20220706,38,51.5496,6.945,Bottrop-Eigen,Nordrhein-Westfalen
06042,20190410,20220706,29,51.6671,6.9732,Dorsten-Harsewinkel,Nordrhein-Westfalen
06043,20190410,20220706,69,51.537,7.5809,Kurl,Nordrhein-Westfalen
06044,20190410,20220705,48,51.5733,7.2056,Recklinghausen-Reitwinkel,Nordrhein-Westfalen
06045,20190410,20220706,78,51.8898,7.2658,Rorup,Nordrhein-Westfalen
06046,20190410,20220706,83,51.5801,8.0812,Soest KA,Nordrhein-Westfalen
06047,20190214,20220706,78,50.995,6.7111,Buesdorf,Nordrhein-Westfalen
06048,20190214,20220706,90,50.9981,6.4925,Bedburg-Grottenherten,Nordrhein-Westfalen
06049,20190214,20210724,144,50.65,6.81,Euskirchen-Roitzheim,Nordrhein-Westfalen
06050,20190214,20220706,142,50.7439,6.6097,Vettweiss,Nordrhein-Westfalen
06051,20190214,20220706,271,50.6556,6.5536,Heimbach-Vlatten,Nordrhein-Westfalen
06052,20190214,20220706,111,50.7636,6.8383,Weilerswist,Nordrhein-Westfalen
06053,20190214,20220706,550,50.5083,6.6611,Nettersheim-Zingsheim,Nordrhein-Westfalen
06054,20200921,20220706,27,51.4247,6.7128,Rheinhausen,Nordrhein-Westfalen
06055,20200922,20220706,19,51.667,6.4714,Xanten-Lüttingen,Nordrhein-Westfalen
06057,20201104,20220706,183,51.0901,7.2831,Neumühle,Nordrhein-Westfalen
06058,20190214,20220706,180,51.0877,7.1005,Burscheid,Nordrhein-Westfalen
06059,20210201,20220706,199,51.2493,7.2994,Wuppertal-Beyenburg,Nordrhein-Westfalen
06060,20190215,20220706,161,51.0813,7.1845,Wermelskirchen-Dabringhausen,Nordrhein-Westfalen
06061,20190214,20220706,360,51.1062,7.5646,Kierspe-Stöcken,Nordrhein-Westfalen
06064,20190219,20220706,298,51.1717,7.3994,Wipperfürth-Müllensiepen,Nordrhein-Westfalen
06067,20190214,20220706,73,50.8825,6.6989,Kerpen,Nordrhein-Westfalen
06093,20040501,20220706,62,53.2139,10.4704,Wendisch Evern,Niedersachsen
06100,20040901,20220706,120,49.8626,8.2311,Hahnheim,Rheinland-Pfalz
06105,20040501,20220706,14,54.3194,9.8051,Ostenfeld (Rendsburg),Schleswig-Holstein
06109,20040901,20220706,51,53.3837,14.3728,Grambow-Schwennenz,Mecklenburg-Vorpommern
06129,20041101,20220706,291,51.0593,14.4266,Sohland/Spree,Sachsen
06157,20071001,20220706,8,53.641,8.0808,Wangerland-Hooksiel,Niedersachsen
06158,20041101,20220706,454,49.2249,10.6085,Weidenbach-Weiherschneidbach,Bayern
06159,20081201,20220706,8,52.9542,7.3196,Dörpen,Niedersachsen
06161,20041001,20220706,311,48.7577,13.0134,Osterhofen-Thundorf,Bayern
06163,19991019,20220706,27,54.1654,10.3519,Dörnick,Schleswig-Holstein
06169,20041201,20091113,761,47.761,10.8601,Steingaden-Riesen,Bayern
06170,20040601,20220706,39,52.0192,14.7254,Coschen,Brandenburg
06182,20040601,20120327,404,48.7757,12.1743,Mallersdorf-Pfaffenberg,Bayern
06186,20040801,20190527,268,50.1989,7.8651,Nastätten,Rheinland-Pfalz
06190,20050301,20211110,599,47.6392,13.0068,Berchtesgaden,Bayern
06191,20050101,20220706,684,48.9023,13.1442,Kirchberg/Niederbayern -Zell,Bayern
06195,20041001,20220706,305,49.956,11.0189,Scheßlitz-Köttensdorf,Bayern
06197,20001013,20220706,258,51.8664,9.271,Lügde-Paenbruch,Nordrhein-Westfalen
06199,20041001,20220706,17,54.2484,13.0418,Steinhagen-Negast,Mecklenburg-Vorpommern
06200,20041001,20220706,262,50.0785,10.4887,Königsberg/Bayern-Holzhausen,Bayern
06201,20041201,20220706,339,49.5334,10.1546,Simmershofen-Adelhofen,Bayern
06203,20050301,20220706,1088,47.6279,12.9015,Ramsau-Schwarzeck/Schmuck,Bayern
06215,20050201,20220706,689,49.2154,13.0662,Lam-Lambach,Bayern
06216,20050401,20220706,464,49.5321,12.2798,Trausnitz-Reisach,Bayern
06217,20041001,20220706,190,49.2406,6.9351,Saarbrücken-Burbach,Saarland
06242,20110311,20210701,64,50.4088,7.489,Mülheim-Kärlich,Rheinland-Pfalz
06243,20081105,20220706,96,49.2506,8.4422,Philippsburg KKW,Baden-Württemberg
06244,20081105,20220706,145,49.365,9.0804,Obrigheim,Baden-Württemberg
06245,20081105,20220706,180,49.0423,9.1733,Neckarwestheim KKW,Baden-Württemberg
06246,20081105,20220706,368,47.6213,8.2167,Waldshut KKW,Baden-Württemberg
06247,20180719,20220706,307,47.6078,8.1813,Dogern (Leibstadt),Baden-Württemberg
06249,20030418,20220706,350,50.3485,11.0313,Rödental-Schönstädt (Speicher),Bayern
06252,20030428,20220706,376,49.2105,11.1843,Rothsee bei Allersberg,Bayern
06255,20110311,20181023,351,49.4667,6.3968,Perl/Saar,Saarland
06256,20081105,20220706,201,47.91,7.5838,Bremgarten (Fessenheim),Baden-Württemberg
06257,20060701,20220706,723,47.6279,11.5166,Jachenau-Tannern,Bayern
06258,20030105,20220706,461,47.6845,9.4409,Friedrichshafen-Unterraderach,Baden-Württemberg
06259,20040601,20220706,524,49.021,9.6033,Großerlach-Mannenweiler,Baden-Württemberg
06260,20021201,20220706,385,49.3328,9.704,Ingelfingen-Stachenhausen,Baden-Württemberg
06262,20021101,20220706,412,48.7695,9.8737,Schwäbisch Gmünd-Weiler,Baden-Württemberg
06263,20040701,20220706,445,47.7738,8.8219,Singen,Baden-Württemberg
06264,20040601,20220706,457,51.414,8.65,Brilon-Thülen,Nordrhein-Westfalen
06265,20040501,20220706,36,52.3613,12.3867,Wusterwitz,Brandenburg
06266,20040901,20220706,112,52.0304,10.9626,Huy-Pabstorf,Sachsen-Anhalt
06268,20021101,20220706,173,50.7577,11.5178,Uhlstädt-Kirchhasel-Niederkrossen,Thüringen
06269,20070401,20220706,731,50.3594,12.4836,Klingenthal-Kamerun,Sachsen
06270,20040901,20220706,330,50.4099,10.4901,Römhild-Sülzdorf,Thüringen
06271,20040601,20220706,274,50.9771,12.0044,Crossen/Elster-Nickelsdorf,Thüringen
06272,20041001,20220706,283,50.8426,10.2518,Moorgrund Gräfen-Nitzendorf,Thüringen
06273,20040601,20220706,36,52.5075,11.8551,Demker,Sachsen-Anhalt
06275,20040701,20220706,325,48.6705,9.4627,Notzingen,Baden-Württemberg
06276,20041101,20191102,235,51.4895,7.7813,Fröndenberg-Hohenheide,Nordrhein-Westfalen
06279,20030427,20220706,500,47.9869,11.9942,Aßling,Bayern
06280,20030427,20220706,600,47.971,11.7747,Aying (Brauerei),Bayern
06281,20030427,20220706,420,49.3608,12.4477,Neunburg v. Wald-Eixendorf (Seemeister),Bayern
06282,20030427,20220706,250,49.7978,10.9998,Altendorf/Oberfranken,Bayern
06283,20030427,20220706,434,49.3826,10.3733,Colmberg-Binzwangen,Bayern
06284,20030514,20220706,420,49.2289,10.5044,Herrieden (Kläranlage),Bayern
06285,20030427,20220706,420,49.6546,9.2609,Amorbach-Neudorf,Bayern
06286,20030428,20220706,400,48.2612,12.4292,Ampfing (Kläranlage),Bayern
06287,20030428,20220706,160,50.1141,9.735,"Gräfendorf,Kr.Main-Spessart (Kläranlage)",Bayern
06288,20031027,20220706,1320,47.2689,10.5355,Gramais/Österreich,Tirol
06290,20060424,20220706,1100,47.3594,10.4578,Hinterhornbach/Österreich,Tirol
06293,20030420,20220706,737,47.5899,11.5504,Lenggries (Sylvenstein),Bayern
06294,20031025,20220706,600,47.5738,9.9033,Weiler-Simmerberg (Kläranlage),Bayern
06295,20031101,20220706,650,47.8023,11.8251,Miesbach (Kläranlage),Bayern
06296,20030428,20220706,320,48.7751,12.9578,"Moos,Kr. Deggendorf-Maxmühle",Bayern
06297,20030428,20220706,420,48.3014,12.6025,Pleiskirchen,Bayern
06298,20030428,20220706,530,49.8128,12.3287,Plößberg-Liebenstein (Speicher),Bayern
06299,20030428,20220706,650,47.7733,12.6441,Ruhpolding (Kläranlage),Bayern
06300,20031011,20220706,796,47.5768,10.7179,Schwangau-Horn (LfW),Bayern
06301,20060430,20220706,1040,47.5067,10.5019,Untergschwend/Österreich,Tirol
06303,20030308,20220706,584,51.2915,8.5981,Willingen/Hochsauerland,Hessen
06305,20041201,20220706,193,51.2061,10.4978,Mühlhausen/Thüringen-Görmar,Thüringen
06307,20031010,20220706,825,47.4772,10.9403,Garmisch-Partenkirchen-Griesen,Bayern
06310,20040801,20220706,1,54.1049,13.8239,Karlshagen,Mecklenburg-Vorpommern
06312,20041101,20201001,362,49.5314,10.6418,Markt Erlbach-Mosbach,Bayern
06313,20041201,20220706,440,51.2488,7.4672,Breckerfeld-Wengeberg,Nordrhein-Westfalen
06314,20050801,20220706,306,51.0507,13.3003,Nossen,Sachsen
06315,20081001,20220706,123,49.0236,8.1788,Büchelberg,Rheinland-Pfalz
06316,20081001,20220706,203,49.0905,7.8157,Bundenthal,Rheinland-Pfalz
06317,20081001,20220706,97,49.4371,8.3133,Dannstadt-Schauernheim,Rheinland-Pfalz
06318,20081001,20220706,261,49.5284,7.8887,Enkenbach,Rheinland-Pfalz
06319,20081001,20100426,330,49.6147,7.2025,Hoppstädten-Weiersbach,Rheinland-Pfalz
06320,20081001,20220706,560,50.2272,6.7524,Kirchweiler,Rheinland-Pfalz
06321,20081001,20220706,327,49.5573,6.4541,Kirf-Beuren,Rheinland-Pfalz
06322,20081001,20220706,215,49.5414,7.4299,Kusel (Kläranlage),Rheinland-Pfalz
06323,20081001,20220706,526,50.0971,6.6746,Meisburg,Rheinland-Pfalz
06324,20081001,20220706,369,49.5892,6.6751,Oberzerf,Rheinland-Pfalz
06325,20081001,20110301,160,49.687,7.6528,Odenbach,Rheinland-Pfalz
06326,20081001,20101220,290,49.17,7.572,Pirmasens-Felsalbe,Rheinland-Pfalz
06327,20081001,20220706,60,50.5539,7.2554,Sinzig,Rheinland-Pfalz
06328,20081001,20220706,250,49.9285,6.6209,Speicher,Rheinland-Pfalz
06329,20161020,20220706,128,49.8559,7.9806,Sprendlingen,Rheinland-Pfalz
06330,20081001,20220706,394,50.1153,6.9215,Strohn,Rheinland-Pfalz
06331,20081001,20100826,163,49.6503,6.5332,Wawern,Rheinland-Pfalz
06332,20081001,20100519,210,49.4114,8.006,Weidenthal,Rheinland-Pfalz
06333,20090916,20220706,650,49.7286,7.1289,Hüttgeswasen,Rheinland-Pfalz
06334,20081001,20100831,215,49.2039,8.0308,Birkweiler,Rheinland-Pfalz
06336,20051101,20220706,288,50.0132,9.654,Lohr/Main-Halsbach,Bayern
06337,20040801,20220706,59,51.7663,7.5194,Lüdinghausen-Brochtrup,Nordrhein-Westfalen
06338,20050301,20220706,605,50.3618,11.6223,"Steben, Bad",Bayern
06340,20040912,20220706,393,49.9321,7.388,"Kirchberg, Rhein-Hunsrück-Kreis",Rheinland-Pfalz
06341,20031115,20220706,658,47.9603,11.0136,Dießen/Ammersee-Dettenschwang,Bayern
06342,20031010,20220706,609,47.6572,11.3187,Schlehdorf,Bayern
06343,20040902,20220706,902,47.5075,11.7049,Achenkirch/Österreich,Tirol
06344,20041201,20220706,168,50.394,8.1423,Runkel-Ennerich,Hessen
06346,20050201,20220706,531,48.207,11.2035,Maisach-Galgen,Bayern
06347,20050301,20220706,305,50.0579,10.2972,Schonungen-Mainberg,Bayern
07075,20050201,20220706,429,48.702,11.8493,Elsendorf-Horneck,Bayern
07077,20041101,20220706,54,53.5255,13.0161,Groß Lukow,Mecklenburg-Vorpommern
07078,20041101,20220706,33,53.5035,11.0014,Dodow,Mecklenburg-Vorpommern
07079,20041201,20220706,14,53.0443,14.2423,Berkholz-Meyenburg,Brandenburg
07099,20041101,20211004,187,52.0111,10.3966,Liebenburg-Othfresen,Niedersachsen
07104,20050101,20220706,220,49.6206,9.6036,Königheim,Baden-Württemberg
07105,20050601,20220706,719,47.835,12.6548,Siegsdorf-Höll,Bayern
07106,20060901,20220706,105,52.0714,8.4565,Bielefeld-Deppendorf,Nordrhein-Westfalen
07135,20050101,20160516,565,47.9655,9.6804,Aulendorf-Haslach,Baden-Württemberg
07138,20050101,20220706,682,48.2962,9.0701,Burladingen-Hausen,Baden-Württemberg
07139,20081001,20220706,303,49.6111,7.6428,Einöllen,Rheinland-Pfalz
07140,20071030,20160824,140,49.7874,7.9839,Eckelsheim,Rheinland-Pfalz
07187,20041201,20220706,194,49.7636,9.4063,Freudenberg/Main-Boxtal,Baden-Württemberg
07224,20050416,20220706,570,47.9324,9.5512,Altshausen,Baden-Württemberg
07226,20050416,20220706,640,47.7777,9.887,"Kißlegg, Kr. Ravensburg",Baden-Württemberg
07227,20050415,20220706,280,49.6789,9.523,Külsheim (Klärwerk),Baden-Württemberg
07228,20050412,20101201,493,48.8868,9.8666,Leinzell-Eschach,Baden-Württemberg
07229,20050415,20101130,220,49.1739,9.0421,Massenbachhausen,Baden-Württemberg
07230,20050415,20220706,170,49.3078,9.3606,Möckmühl/Jagst,Baden-Württemberg
07231,20050415,20161110,375,49.4042,9.8691,Niederstetten-Adolzhausen,Baden-Württemberg
07233,20050416,20220706,415,49.257,10.0152,Rot am See,Baden-Württemberg
07234,20050415,20220706,310,48.2934,8.3066,Schiltach/ Kinzig,Baden-Württemberg
07235,20050415,20220706,650,48.2109,8.7656,Schömberg-Stausee,Baden-Württemberg
07237,20050415,20121201,380,49.0537,9.6245,Schwäbisch Hall-Wielandsweiler,Baden-Württemberg
07238,20050415,20220706,200,48.9243,8.9536,Vaihingen/ Enz,Baden-Württemberg
07239,20050412,20160323,178,49.3031,8.9032,Waibstadt/Schwarzbach,Baden-Württemberg
07240,20050415,20220706,567,48.4692,8.6304,Horb-Altheim,Baden-Württemberg
07241,20050414,20220706,470,48.8707,9.6442,Welzheim (Kläranlage),Baden-Württemberg
07242,20050415,20220706,565,48.5682,9.6372,Wiesensteig,Baden-Württemberg
07243,20050415,20220706,303,48.1372,8.0097,Winden,Baden-Württemberg
07244,19950901,20040930,62,53.1424,13.0319,Neuglobsow (HM),Brandenburg
07285,20050801,20220706,68,52.4153,11.0758,Oebisfelde-Weferlingen-Bösdorf,Sachsen-Anhalt
07287,20041206,20220706,980,47.605,13.0153,Berchtesgaden/Jenner,Bayern
07298,20050701,20220706,5,54.5268,9.0425,Hattstedt,Schleswig-Holstein
07319,20050301,20220706,435,48.7374,10.7393,Donauwörth-Osterweiler,Bayern
07321,20050901,20220706,160,51.1507,11.3321,Olbersleben,Thüringen
07322,20050901,20220706,716,47.7667,7.7205,Malsburg-Marzell,Baden-Württemberg
07323,20060101,20220706,150,51.2359,12.5517,Belgershain,Sachsen
07324,20050415,20120206,85,50.0003,8.1025,Heidesheim (Kläranlage),Rheinland-Pfalz
07325,20110901,20151005,2650,47.4167,10.9794,Schneefernerhaus,Bayern
07326,20060101,20220706,134,51.1918,12.7645,Grimma-Kleinbothen,Sachsen
07327,20070501,20220706,323,50.8836,13.0425,Frankenberg-Altenhain,Sachsen
07328,20060101,20220706,219,50.8544,12.4216,Ponitz,Thüringen
07329,20051101,20220706,465,50.5467,12.2863,Treuen,Sachsen
07330,20051001,20220706,159,51.4633,7.978,Arnsberg-Neheim,Nordrhein-Westfalen
07331,20050901,20220706,467,48.6099,10.2674,Hermaringen-Allewind,Baden-Württemberg
07333,20060701,20220706,727,50.5803,13.2966,Marienberg-Rübenau,Sachsen
07334,20060301,20220706,131,51.2651,13.3588,Hirschstein-Heyda,Sachsen
07335,20060201,20220706,138,51.3658,13.5801,Strauch,Sachsen
07337,20070401,20220706,332,51.0577,14.6128,Dürrhennersdorf,Sachsen
07341,20050718,20220706,119,50.09,8.7862,Offenbach-Wetterpark,Hessen
07343,20060401,20220706,689,50.62,13.4817,Deutschneudorf-Brüderwiese,Sachsen
07344,20060601,20220706,45,51.2992,6.2013,Nettetal-Hülst,Nordrhein-Westfalen
07350,20060801,20220706,585,49.1088,12.8231,Prackenbach-Neuhäusl,Bayern
07351,20050908,20220706,115,53.3176,13.4175,Feldberg/Mecklenburg,Mecklenburg-Vorpommern
07357,20220629,20220706,247,51.1483,14.796,Reichenbach/OL,Sachsen
07361,20060701,20220706,72,52.7363,10.344,Scharnhorst-Marwede,Niedersachsen
07362,20220629,20220706,135,51.3268,12.5954,Brandis (Lysimeterstation),Sachsen
07364,20070101,20220706,74,51.6818,12.3053,Jeßnitz,Sachsen-Anhalt
07367,20071201,20220706,144,51.9643,9.8072,Alfeld,Niedersachsen
07368,20071101,20220706,312,51.0007,10.3621,Eisenach,Thüringen
07369,20071101,20220706,475,49.1623,10.3661,Feuchtwangen-Heilbronn,Bayern
07370,20061211,20220706,499,49.391,12.6838,Waldmünchen,Bayern
07372,20061001,20220706,37,52.7321,11.7123,Ballerstedt,Sachsen-Anhalt
07373,20060301,20220706,3,53.5984,6.7024,Borkum-Flugplatz,Niedersachsen
